"","cata","title","date","year","time","re","fw"
"275","新聞"," 魏德聖燒光5千萬《賽德克．巴萊》停拍","1/03",2010,2010-01-03,TRUE,FALSE
"276","新聞"," 台北信義區稅收 超過南部八縣市總和","1/04",2010,2010-01-04,TRUE,FALSE
"277","爆卦"," 偽造性侵文","1/09",2010,2010-01-09,FALSE,FALSE
"278","論卦"," 2010 性侵經驗分享事件 途中懶人包   ","1/09",2010,2010-01-09,FALSE,FALSE
"279","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"280","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"281","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"282","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"283","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"284","爆卦"," 偽造性侵文","1/10",2010,2010-01-10,TRUE,FALSE
"285","爆卦"," 發現猴佩陳的大八卦","1/12",2010,2010-01-12,FALSE,FALSE
"286","問卦"," 有沒有廁所衛生紙丟馬桶的八卦","2/21",2010,2010-02-21,TRUE,FALSE
"287","爆卦"," 蕭淑慎又吸毒 提認罪協商","2/23",2010,2010-02-23,TRUE,FALSE
"288","爆卦"," 馬政府警政署下令監控台南市市長和民意 ","3/05",2010,2010-03-05,FALSE,FALSE
"289","Gossiping"," 看板 選情報導","3/13",2010,2010-03-13,FALSE,FALSE
"290","其他"," 道歉啟事","3/15",2010,2010-03-15,TRUE,FALSE
"291","其他"," 記者告16位鄉民！道歉啟事引發討論　鄉 ","3/15",2010,2010-03-15,FALSE,FALSE
"292","社會"," 新聞記者是個沒有良心的職業","3/15",2010,2010-03-15,FALSE,FALSE
"293","其他"," 記者告16位鄉民！道歉啟事引發討論　鄉 ","3/15",2010,2010-03-15,TRUE,FALSE
"294","其他"," 記者告16位鄉民！道歉啟事引發討論　鄉 ","3/15",2010,2010-03-15,TRUE,FALSE
"295","其它","道歉啟事---葉宜欣錯誤報導!!!!!!","3/16",2010,2010-03-16,TRUE,FALSE
"296","其它","道歉啟事---葉宜欣錯誤報導!!!!!!","3/16",2010,2010-03-16,TRUE,FALSE
"297","其它","道歉啟事---葉宜欣錯誤報導!!!!!!","3/16",2010,2010-03-16,TRUE,FALSE
"298","其它","道歉啟事---葉宜欣錯誤報導!!!!!!","3/17",2010,2010-03-17,TRUE,FALSE
"299","問卦"," 有沒有明天早上會大地震的八卦 ","3/18",2010,2010-03-18,TRUE,FALSE
"300","問卦"," 有沒有 戲說台灣 的八卦呢???","3/20",2010,2010-03-20,TRUE,FALSE
"301","Gossiping"," 看板 選情報導","3/31",2010,2010-03-31,FALSE,FALSE
"302","爆卦"," 台中市文化局","4/01",2010,2010-04-01,FALSE,FALSE
"303","轉錄","[新聞] 可怕PTT 成網路丐幫斂財利器 ","4/07",2010,2010-04-07,TRUE,FALSE
"304","新聞"," 檳榔西施穿著暴露 警過肩摔","4/08",2010,2010-04-08,TRUE,FALSE
"305","Gossiping"," 看板 選情報導","4/23",2010,2010-04-23,FALSE,FALSE
"306","爆卦"," 魯蛋和炸蝦","5/24",2010,2010-05-24,FALSE,FALSE
"307","爆卦"," 赴死康 第13跳","5/27",2010,2010-05-27,FALSE,FALSE
"308","公告"," 板主 valater 警告一次","6/07",2010,2010-06-07,FALSE,FALSE
"309","公告"," 板主 diefishfish 警告並停權兩週","6/09",2010,2010-06-09,FALSE,FALSE
"310","問卦"," 有沒有Sony的八卦(補上藍光碟)","6/17",2010,2010-06-17,TRUE,FALSE
"311","問卦"," 有沒有中國用語入侵台灣的八卦?","6/20",2010,2010-06-20,TRUE,FALSE
"312","爆卦"," 台灣與新加坡FTA","8/04",2010,2010-08-04,FALSE,FALSE
"313","轉錄","Re: [公告] Ptt暑假就是要你投一夏！！","8/09",2010,2010-08-09,FALSE,FALSE
"314","新聞"," 入伍1天 役男成功嶺猝死","8/14",2010,2010-08-14,FALSE,FALSE
"315","公告"," 有關pt版隱版","8/29",2010,2010-08-29,FALSE,FALSE
"316","公告"," [問卦] 有沒有躲兵役的八卦?  討論串","9/01",2010,2010-09-01,FALSE,FALSE
"317","公告"," 噓文設定","9/05",2010,2010-09-05,FALSE,FALSE
"318","公告"," 十大鬧鬼校園地點  討論串","9/06",2010,2010-09-06,FALSE,FALSE
"319","公告"," 有關m文一事","9/08",2010,2010-09-08,FALSE,FALSE
"320","公告"," 八卦板主徵選","9/10",2010,2010-09-10,FALSE,FALSE
"321","公告"," 八卦板主投票","9/13",2010,2010-09-13,FALSE,FALSE
"322","爆卦"," 羊曉東:妳是代班的吧？","9/16",2010,2010-09-16,FALSE,FALSE
"323","爆卦"," 收到法院通知...s","9/17",2010,2010-09-17,TRUE,FALSE
"324","論卦"," 公務員角度看花博...","9/18",2010,2010-09-18,FALSE,FALSE
"325","爆卦"," 收到證人出庭通知書...","9/18",2010,2010-09-18,FALSE,FALSE
"326","爆卦"," 政風處就只會搞這串供？","9/18",2010,2010-09-18,FALSE,FALSE
"327","公告"," coacao、l8 新板主上任","9/18",2010,2010-09-18,FALSE,FALSE
"328","爆卦"," 高雄污水整建工程 水泥管竟是保麗龍","9/22",2010,2010-09-22,FALSE,FALSE
"329","爆卦"," 北市府旅遊網是如何驗收通過的秘辛","9/22",2010,2010-09-22,FALSE,FALSE
"330","爆卦"," 北市府旅遊網是如何驗收通過的秘辛","9/23",2010,2010-09-23,TRUE,FALSE
"331","論卦"," 這是法務部的掩護煙霧彈嗎","9/27",2010,2010-09-27,FALSE,FALSE
"332","爆卦"," 北檢忽視小惡  終成大患","9/28",2010,2010-09-28,FALSE,FALSE
"333","爆卦"," 吃飯吃一半，看到這段影片差點吐出來","9/28",2010,2010-09-28,FALSE,FALSE
"334","爆卦"," 董公擇日法看廉政肅貪中心的成立---很準","9/28",2010,2010-09-28,FALSE,FALSE
"335","新聞"," 蔡英文挺陳菊：休息是人性 理髮沒有急切性","9/29",2010,2010-09-29,FALSE,FALSE
"336","爆卦"," 北市政風處長破紀錄？","9/29",2010,2010-09-29,FALSE,FALSE
"337","新聞"," 不給薪 星首判2雇主坐牢罰款","10/01",2010,2010-10-01,FALSE,FALSE
"338","爆卦"," 靠杯--北市政風處算錯錢！！","10/02",2010,2010-10-02,FALSE,FALSE
"339","論卦"," 郝出手告莊瑞雄  卻不敢告林千文？ ","10/02",2010,2010-10-02,FALSE,FALSE
"340","問卦"," 誰冒名到蘋果爆料啊？","10/02",2010,2010-10-02,FALSE,FALSE
"341","爆卦"," 北市府政風吃案事件流程時序","10/02",2010,2010-10-02,FALSE,FALSE
"342","論卦","羊曉東父親對台灣的貢獻 ","10/03",2010,2010-10-03,FALSE,FALSE
"343","轉錄"," 關於bennon帳號消失一案","10/05",2010,2010-10-05,FALSE,FALSE
"344","爆卦"," 薛秋火絕對會成為典範！","10/06",2010,2010-10-06,FALSE,FALSE
"345","爆卦"," 北市觀傳局再度公然說謊!","10/07",2010,2010-10-07,FALSE,FALSE
"346","爆卦"," 立法院第7屆第6會期第4次會議議案文書","10/13",2010,2010-10-13,FALSE,FALSE
"347","問卦"," 請問有當今打算整肅PTT的八卦嗎?","10/27",2010,2010-10-27,FALSE,FALSE
"348","爆卦"," 盜1.4億批幣事件統整","11/06",2010,2010-11-06,FALSE,FALSE
"349","公告"," 提醒勿張貼個人資料","11/07",2010,2010-11-07,FALSE,FALSE
"350","爆卦"," 紅姨開炮啦","11/07",2010,2010-11-07,FALSE,FALSE
"351","新聞"," 老師網上留言哀哀叫 請家長管孩子","11/09",2010,2010-11-09,TRUE,FALSE
"352","爆卦"," 亞洲跆拳道聯盟網站被駭","11/19",2010,2010-11-19,FALSE,FALSE
"353","轉錄","[震怒] 許多外國人已經被部分媒體曲解 봠","11/19",2010,2010-11-19,TRUE,FALSE
"354","公告"," 八卦板主徵選","11/23",2010,2010-11-23,FALSE,FALSE
"355","公告"," 八卦板主投票","11/25",2010,2010-11-25,FALSE,FALSE
"356","問卦"," 如果兩北市都是綠的，那總統誰選啊？","11/27",2010,2010-11-27,FALSE,FALSE
"357","公告"," Gossiping 賭盤開獎","11/27",2010,2010-11-27,FALSE,FALSE
"358","Gossiping"," 看板 選情報導","11/30",2010,2010-11-30,FALSE,FALSE
"359","爆卦"," 嫌漢堡王太貴 回家要小心點 免得被人打喔","12/01",2010,2010-12-01,FALSE,FALSE
"360","論卦"," 李登輝與宋楚瑜","12/01",2010,2010-12-01,FALSE,FALSE
"361","論卦"," 李登輝與宋楚瑜","12/01",2010,2010-12-01,TRUE,FALSE
"362","論卦"," 李登輝與宋楚瑜","12/02",2010,2010-12-02,TRUE,FALSE
"363","爆卦"," 關於徐志皓割喉案背後的大八卦...","12/10",2010,2010-12-10,FALSE,FALSE
"364","申請"," 請辭版主","12/12",2010,2010-12-12,FALSE,FALSE
"365","爆卦","  顏攝XX孩子的親生父親！？","12/12",2010,2010-12-12,FALSE,FALSE
"366","問卦"," 有沒有巴風特的八卦？","12/12",2010,2010-12-12,TRUE,FALSE
"367","新聞"," ZARA將駐101? 撼動時尚圈","12/15",2010,2010-12-15,TRUE,FALSE
"368","公告"," 八卦板主徵選","12/15",2010,2010-12-15,FALSE,FALSE
"369","公告"," 八卦板主投票","12/19",2010,2010-12-19,FALSE,FALSE
"370","Gossiping"," 看板 選情報導","12/24",2010,2010-12-24,FALSE,FALSE
"371","問卦"," 台灣未來陰謀論","12/25",2010,2010-12-25,FALSE,FALSE
"372","爆卦"," 最近的事件對不起大家","12/27",2010,2010-12-27,FALSE,FALSE
"373","懶人"," 新店擋車王懶人包 (更新)","12/27",2010,2010-12-27,FALSE,FALSE
"374","問卦"," 中國人對毛澤東的觀感?","1/02",2011,2011-01-02,TRUE,FALSE
"375","公告"," 18系列及諧音字文章","1/02",2011,2011-01-02,FALSE,FALSE
"376","論卦"," 馬英九曾經是民主鬥士","1/03",2011,2011-01-03,FALSE,FALSE
"377","問卦"," 有沒有電磁學三大家的八卦","1/03",2011,2011-01-03,TRUE,FALSE
"378","問卦"," 有沒有上網罵人或是亂人肉之後被查IP報 ","1/04",2011,2011-01-04,TRUE,FALSE
"379","新聞"," 台大名醫李元麒 淋巴癌病逝","1/06",2011,2011-01-06,FALSE,FALSE
"380","新聞"," 馬總統滿口壘球經 笑話連連","1/08",2011,2011-01-08,TRUE,FALSE
"381","問卦"," 有沒有淘寶八卦?","1/08",2011,2011-01-08,TRUE,FALSE
"382","爆卦"," 蕭美琴代表民進黨主席蔡英文去美國傳遞 ","1/08",2011,2011-01-08,TRUE,FALSE
"383","公告"," 水桶 - Emma之亂(追加)","1/17",2011,2011-01-17,FALSE,FALSE
"384","爆卦"," xpxc掰了 ","1/20",2011,2011-01-20,TRUE,FALSE
"385","爆卦"," 花博一點點可怕的背後","1/20",2011,2011-01-20,FALSE,FALSE
"386","問卦"," 有沒有服冒熱飲的八卦呢?","1/24",2011,2011-01-24,TRUE,FALSE
"387","轉錄","[請辭] Gossiping","1/27",2011,2011-01-27,FALSE,FALSE
"388","公告"," 八卦板主徵選","1/28",2011,2011-01-28,FALSE,FALSE
"389","爆卦"," 我吃到一隻百年河蟹...","1/29",2011,2011-01-29,FALSE,FALSE
"390","爆卦"," 金融業年終的真相","1/31",2011,2011-01-31,FALSE,FALSE
"391","公告"," 八卦板主投票","2/01",2011,2011-02-01,FALSE,FALSE
"392","新聞"," 女詐P幣3億 躍PTT大富翁","2/01",2011,2011-02-01,TRUE,FALSE
"393","新聞"," 女詐P幣3億 躍PTT大富翁","2/01",2011,2011-02-01,TRUE,FALSE
"394","爆卦"," 兇手不是許榮洲","2/02",2011,2011-02-02,FALSE,FALSE
"395","新聞"," 14.6億人過重 肥胖海嘯席捲全球","2/06",2011,2011-02-06,FALSE,FALSE
"396","Gossiping"," 看板 選情報導","2/06",2011,2011-02-06,FALSE,FALSE
"397","爆卦"," 假球之後","2/12",2011,2011-02-12,FALSE,FALSE
"398","爆卦"," 說好的三個卦","2/12",2011,2011-02-12,FALSE,FALSE
"399","爆卦"," 答應你們的第三篇","2/12",2011,2011-02-12,FALSE,FALSE
"400","爆卦"," 第四篇","2/12",2011,2011-02-12,FALSE,FALSE
"401","爆卦"," 第五篇","2/12",2011,2011-02-12,FALSE,FALSE
"402","爆卦"," 粒紅!!!","2/12",2011,2011-02-12,FALSE,FALSE
"403","爆卦"," 第六篇","2/13",2011,2011-02-13,FALSE,FALSE
"404","爆卦"," 第七篇","2/13",2011,2011-02-13,FALSE,FALSE
"405","爆卦"," 第八篇    甲的嘿的","2/13",2011,2011-02-13,FALSE,FALSE
"406","爆卦"," 那就來一些好掛","2/13",2011,2011-02-13,FALSE,FALSE
"407","問題"," 今天是1998大園空難紀念日","2/17",2011,2011-02-17,TRUE,FALSE
"408","問卦"," 有沒有台灣假冒檢察官詐欺判很輕的八卦...","2/17",2011,2011-02-17,TRUE,FALSE
"409","新聞"," 澳洲，犯罪者的天堂?","2/19",2011,2011-02-19,TRUE,FALSE
"410","問卦"," 有沒有city cafe咖啡 的八卦？","2/19",2011,2011-02-19,TRUE,FALSE
"411","問卦"," 請問有沒有COSTCO鑽戒的八卦","2/20",2011,2011-02-20,TRUE,FALSE
"412","公告"," 向l00000000道歉(Apologize to l00000000)","2/22",2011,2011-02-22,FALSE,FALSE
"413","新聞"," 2千億青年成家貸款 反應冷","2/23",2011,2011-02-23,TRUE,FALSE
"414","問卦"," 有沒有這兩年鰻苗這麼少的八卦?","2/24",2011,2011-02-24,TRUE,FALSE
"415","轉錄","Re: [新聞] 宏達電30歲工程師 疑過勞死","2/24",2011,2011-02-24,FALSE,FALSE
"416","新聞"," 熬夜加班 宏達電30歲工程師疑過勞死","2/25",2011,2011-02-25,TRUE,FALSE
"417","問卦"," 有水準書局的八卦嗎","2/25",2011,2011-02-25,FALSE,FALSE
"418","新聞","性騷擾女師 高中生記大過","2/25",2011,2011-02-25,TRUE,FALSE
"419","新聞"," 搶救白河水庫 擬抽光水除淤","2/28",2011,2011-02-28,TRUE,FALSE
"420","問題","聽說有急診室醫師被立委兒子打到SAH??","3/02",2011,2011-03-02,FALSE,FALSE
"421","爆卦"," 不敢簽 所以辭職了","3/03",2011,2011-03-03,FALSE,FALSE
"422","問卦"," 有沒有人類祖先是外星人的八卦??","3/04",2011,2011-03-04,TRUE,FALSE
"423","問卦"," 台灣有這麼多牛生產牛奶嗎?","3/05",2011,2011-03-05,TRUE,FALSE
"424","爆卦"," 台中ALA火災~~我逃出來了...","3/06",2011,2011-03-06,FALSE,FALSE
"425","爆卦"," 台中ALA火災~~我逃出來了...","3/06",2011,2011-03-06,TRUE,FALSE
"426","爆卦"," ALA大火燒毀人心!!!!!!幫轉貼","3/08",2011,2011-03-08,TRUE,FALSE
"427","爆卦"," ALA大火燒毀人心!!!!!!幫轉貼","3/08",2011,2011-03-08,TRUE,FALSE
"428","爆卦"," 大地震時在東京新宿現場的我","3/12",2011,2011-03-12,FALSE,FALSE
"429","爆卦"," 福島一號機","3/12",2011,2011-03-12,TRUE,FALSE
"430","爆卦"," 日本超級地震發生前 電視台預警畫面","3/12",2011,2011-03-12,TRUE,FALSE
"431","爆卦"," 福島一號廠","3/12",2011,2011-03-12,TRUE,FALSE
"432","爆卦"," 福島一號廠","3/12",2011,2011-03-12,TRUE,FALSE
"433","爆卦"," 福島一號廠","3/13",2011,2011-03-13,TRUE,FALSE
"434","新聞"," 核電延役及增設機組 台灣環盟反對","3/13",2011,2011-03-13,TRUE,FALSE
"435","論卦"," 清大要開日本核能電廠事故說明會","3/15",2011,2011-03-15,TRUE,FALSE
"436","問卦"," 有沒有金莎的八卦？","3/15",2011,2011-03-15,TRUE,FALSE
"437","論卦"," 在核電廠工作的八掛?","3/16",2011,2011-03-16,TRUE,FALSE
"438","公告"," 八卦板主徵選","3/17",2011,2011-03-17,FALSE,FALSE
"439","公告"," 請勿洗板","3/18",2011,2011-03-18,FALSE,FALSE
"440","公告"," 八卦板主投票","3/20",2011,2011-03-20,FALSE,FALSE
"441","問卦"," 有沒有馬桶不通到底可不可以倒通樂的八卦","3/22",2011,2011-03-22,TRUE,FALSE
"442","問卦"," 有沒有四維空間以上的八卦","3/22",2011,2011-03-22,TRUE,FALSE
"443","Gossiping"," 看板 選情報導","3/25",2011,2011-03-25,FALSE,FALSE
"444","新聞"," 2福島核壯士 輻射灼傷","3/26",2011,2011-03-26,TRUE,FALSE
"445","新聞"," 霸凌少女影片曝光　網友人肉搜索施暴者","3/26",2011,2011-03-26,TRUE,FALSE
"446","新聞"," 霸凌少女影片曝光　網友人肉搜索施暴者","3/26",2011,2011-03-26,TRUE,FALSE
"447","新聞"," 霸凌少女影片曝光　網友人肉搜索施暴者","3/26",2011,2011-03-26,TRUE,FALSE
"448","新聞"," 「象腿幫」背景不單純？疑有不法集團在 ","3/26",2011,2011-03-26,TRUE,FALSE
"449","新聞"," 「象腿幫」背景不單純？疑有不法集團在 ","3/26",2011,2011-03-26,TRUE,FALSE
"450","問卦"," 國中高中小太妹、小流氓長大後的流向？","3/26",2011,2011-03-26,TRUE,FALSE
"451","新聞"," 環盟：核能便宜減碳是愚民","3/26",2011,2011-03-26,TRUE,FALSE
"452","公告"," rogerli、hateOnas 新板主上任","3/26",2011,2011-03-26,FALSE,FALSE
"453","公告"," 上任後目前在做的事","3/27",2011,2011-03-27,FALSE,FALSE
"454","爆卦"," MIT犯罪現場-幸福城市 第二季","3/27",2011,2011-03-27,FALSE,FALSE
"455","公告"," 再次請大家冷靜","3/28",2011,2011-03-28,FALSE,FALSE
"456","爆卦"," MIT犯罪現場-幸福城市 第三季","3/28",2011,2011-03-28,FALSE,FALSE
"457","問卦"," 有沒有新竹快要超越高雄的八卦","3/28",2011,2011-03-28,TRUE,FALSE
"458","爆卦"," 內政部長說霸凌案與黑道、色情無關","3/28",2011,2011-03-28,TRUE,FALSE
"459","爆卦"," 內政部長信箱","3/28",2011,2011-03-28,TRUE,FALSE
"460","爆卦"," 內政部長說霸凌案與黑道、色情無關","3/28",2011,2011-03-28,TRUE,FALSE
"461","爆卦"," 內政部長改口了","3/28",2011,2011-03-28,TRUE,FALSE
"462","論卦"," 到底該不該爆下去?!","3/28",2011,2011-03-28,TRUE,FALSE
"463","新聞"," 新竹霸凌案　7涉案人送辦","3/28",2011,2011-03-28,TRUE,FALSE
"464","新聞"," 竹市國三女霸凌案 警局長公開說明","3/28",2011,2011-03-28,TRUE,FALSE
"465","爆卦"," 邱毅哥說:挺住！繼續查清楚，要有真相","3/28",2011,2011-03-28,TRUE,FALSE
"466","爆卦"," MIT犯罪現場-幸福城市 第四季","3/28",2011,2011-03-28,FALSE,FALSE
"467","爆卦"," MIT犯罪現場-幸福城市 第四季","3/29",2011,2011-03-29,TRUE,FALSE
"468","爆卦"," MIT犯罪現場-幸福城市 第四季 番外篇 ","3/29",2011,2011-03-29,FALSE,FALSE
"469","論卦"," 哎呦 沒掛啦 看看就好","3/29",2011,2011-03-29,FALSE,FALSE
"470","問卦"," 有沒有港漫幾乎都是彩色的八卦?","4/01",2011,2011-04-01,TRUE,FALSE
"471","爆卦"," 三粒編劇在批踢踢被打臉懶人包","4/01",2011,2011-04-01,TRUE,FALSE
"472","新聞"," 大逆轉！　三歲女童性侵案無罪","4/01",2011,2011-04-01,TRUE,FALSE
"473","新聞"," 大逆轉！　三歲女童性侵案無罪","4/01",2011,2011-04-01,TRUE,FALSE
"474","問卦"," 有沒有團購網賺很大的卦","4/08",2011,2011-04-08,TRUE,FALSE
"475","問卦"," 有沒有維力炸醬麵的八卦","4/08",2011,2011-04-08,FALSE,FALSE
"476","問卦"," 有愛滋病的八卦嗎?","4/09",2011,2011-04-09,TRUE,FALSE
"477","問卦"," 有沒有科技大學的八卦?","4/11",2011,2011-04-11,TRUE,FALSE
"478","公告"," 八卦板主徵選","4/11",2011,2011-04-11,FALSE,FALSE
"479","爆卦"," 在某國街頭跟不特定人士口腔體液交換的 ","4/12",2011,2011-04-12,FALSE,FALSE
"480","公告"," 八卦板主投票","4/18",2011,2011-04-18,FALSE,FALSE
"481","論卦"," 有關圍棋的八卦","4/18",2011,2011-04-18,FALSE,FALSE
"482","轉錄","[感想] 被告了，去寫筆錄了","4/20",2011,2011-04-20,FALSE,FALSE
"483","轉錄","[感想] 被告了，去寫筆錄了","4/20",2011,2011-04-20,TRUE,FALSE
"484","轉錄","[感想] 被告了，去寫筆錄了","4/21",2011,2011-04-21,TRUE,FALSE
"485","新聞"," 吳珈慶移籍中國 體委會惋惜","4/21",2011,2011-04-21,TRUE,FALSE
"486","Gossiping"," 看板 選情報導","4/23",2011,2011-04-23,FALSE,FALSE
"487","問卦"," 有沒有全英語教學課程的八卦?","4/23",2011,2011-04-23,FALSE,FALSE
"488","轉錄","[感想] 被告了，去寫筆錄了","4/24",2011,2011-04-24,TRUE,FALSE
"489","新聞"," 1年就婚變 主播閃電離職","4/25",2011,2011-04-25,TRUE,FALSE
"490","問卦"," 有沒有機車退出騎樓的八卦","4/26",2011,2011-04-26,TRUE,FALSE
"491","新聞"," 邱文達：每名護士照顧病患數 從四床降갠","4/26",2011,2011-04-26,TRUE,FALSE
"492","新聞"," 網路傳末日到　埔里暴增200個貨櫃屋","4/27",2011,2011-04-27,TRUE,FALSE
"493","新聞"," 登山失蹤近兩個月 尋獲張博崴遺體","4/27",2011,2011-04-27,TRUE,FALSE
"494","轉錄"," 王晶江湖(下集 很多周星馳掛)","4/28",2011,2011-04-28,FALSE,FALSE
"495","公告"," 飄飄之亂","4/29",2011,2011-04-29,FALSE,FALSE
"496","爆卦"," 大陸薪水沒想到快追上臺灣了","4/30",2011,2011-04-30,TRUE,FALSE
"497","新聞"," 5台星遭點名 向錢走轉籍中國","5/02",2011,2011-05-02,TRUE,FALSE
"498","新聞"," 台藝人遭點名轉中國籍 陳明真出面否認","5/02",2011,2011-05-02,TRUE,FALSE
"499","問卦"," 有沒有找家教的八卦","5/03",2011,2011-05-03,TRUE,FALSE
"500","爆卦"," 什麼!! 還有比資生堂2分鐘休假更扯的事?","5/04",2011,2011-05-04,FALSE,FALSE
"501","新聞"," 星國大選　台灣囝仔陳碩茂打敗3名部長","5/08",2011,2011-05-08,FALSE,FALSE
"502","論卦"," 支持／反對中小學實施多元性別教 ","5/09",2011,2011-05-09,FALSE,FALSE
"503","新聞"," 〈獨家〉「抱歉沒位置」團購餐券　根本 ","5/12",2011,2011-05-12,TRUE,FALSE
"504","新聞"," 全台首隻導盲犬Aggie 走完奮鬥一生","5/13",2011,2011-05-13,TRUE,FALSE
"505","新聞"," 電子投票測試／投票1小時20分 開票5分鐘","5/13",2011,2011-05-13,TRUE,FALSE
"506","問卦"," 有沒有台灣農業其實沒很強的八卦啊？","5/14",2011,2011-05-14,FALSE,FALSE
"507","問卦"," 有沒有原住民被歸類成中國人的八卦 ?","5/15",2011,2011-05-15,TRUE,FALSE
"508","問卦"," 有沒有原住民被歸類成中國人的八卦 ?","5/16",2011,2011-05-16,TRUE,FALSE
